239_control2_gopro_cut_day4DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;45323;45427
239_control2_gopro_cut_day4DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;45664;45727
239_control2_gopro_cut_day4DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;46560;46657
239_control2_gopro_cut_day4DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;47204;47356
239_control2_gopro_cut_day4DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;47655;48047
239_control2_gopro_cut_day4DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;48279;48604
239_control2_gopro_cut_day4DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;54940;54980
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;20698;20783
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;20838;20980
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;21050;21104
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;25266;25330
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;25679;25728
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;28820;28858
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;32501;32700
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;32775;32830
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;33890;34025
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;body_pump;34025;34286
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;37910;38160
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;43345;43394
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;48945;49231
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;49231;49275
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;49608;49672
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;62890;63116
877_monhab_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;63835;63876
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;37278;37300
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;37955;38017
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;38145;38268
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;38445;38552
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;scratch_with_feet;38686;38805
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;38858;38892
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;38993;39103
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;41407;41468
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;body_pump;41800;41904
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;42411;42715
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;43148;43268
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;43414;43700
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;43842;44035
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;44390;44561
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;44561;44949
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;45203;45524
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;50581;50622
233_monhab_gopro_cut_day3-011DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;66960;66989
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;41382;41453
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;42070;42206
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;42410;42483
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;49500;49317
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;49317;50724
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;51807;51839
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;58880;59330
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;61127;61290
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;62166;62239
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;64873;64981
251_monhab_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;68162;68360
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;12977;13041
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;29780;30004
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;30944;31100
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;31720;31759
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;31759;31866
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;32324;32855
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;scratch_with_feet;32945;32999
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;32999;33183
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;33202;33558
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;33575;33652
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;33695;33950
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;33950;34193
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;34193;34460
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;35395;35595
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;35595;36862
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;36862;37070
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;37070;37330
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;37330;37531
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;37531;37575
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;37575;38118
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;38190;38297
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;38395;39400
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;39950;43300
251_control2_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;46274;46304
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;4391;4452
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;22900;22954
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;23242;23320
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;23948;23997
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;27150;27336
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;27554;27825
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;27912;27979
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;30209;30275
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;body_pump;31430;31590
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;34964;35330
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;40422;40675
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;44940;45385
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;45385;45421
877_500ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;69365;69414
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;22136;22163
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;22388;22442
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;22828;22876
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;24329;24357
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;24660;24724
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;24724;24762
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;24762;24850
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;26274;26324
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;26324;26525
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;29405;29470
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;30650;31040
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;body_pump;31040;31196
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;32321;32528
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;32598;32750
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;35025;35222
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;35275;35444
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;42972;43135
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;43205;43246
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;44976;45097
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;45097;45304
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;45378;45584
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;45747;46087
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;46362;46714
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;scratch_with_feet;46714;46808
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;50923;51050
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;51158;51193
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;51290;51425
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;51480;51651
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;51704;52042
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;scratch_with_feet;62441;62633
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;62633;62657
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;67291;68033
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;scratch_with_feet;68400;69146
877_100ms_gopro_cut_day3DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;69118;69146
877_control2_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;6441;6509
877_control2_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;27942;27980
877_control2_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;28245;28455
877_control2_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;28531;29015
877_control2_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;31739;31786
877_control2_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;52203;52233
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;35300;35360
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;scratch_with_feet;36780;36902
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;37640;38059
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;38171;38346
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;38428;38867
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;39795;40055
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;45410;45443
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;45984;46040
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;46990;37350
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;49250;49407
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;49509;49574
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;49612;49667
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;51253;51319
251_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;51372;51455
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;11861;12080
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;13075;13450
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;17210;17252
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;20837;21016
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;21333;21588
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;21760;21813
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;21816;21870
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;21970;22340
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;body_pump;22770;22974
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;44991;45020
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;51743;52550
889_control2_gopro_cut_day5DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;53355;53377
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;standing_shaking;20;550
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;979;1003
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;scratch_with_feet;27258;27460
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;38014;38074
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;38080;38172
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;39293;39381
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;39435;39524
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;39570;39596
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;57376;57439
251_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;57487;57524
876_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;scratch_with_feet;400;492
876_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;542;586
876_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;scratch_with_feet;23871;23947
876_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;23990;24014
876_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;40293;40330
876_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;44943;44982
876_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;45880;46065
876_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;46331;46600
876_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;67602;67629
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;30331;30379
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;30501;30594
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;30594;30644
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;30864;31180
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;31313;31560
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;34218;34390
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;34437;34480
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;34908;35184
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;35184;35228
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;41001;41058
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;41631;41832
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;49900;49953
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;back_preening;56194;56364
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;56444;56473
877_100ms_gopro_cut_day1DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;56473;56529
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;174;200
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;27533;27573
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;28305;28420
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;28420;28467
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;28580;28614
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;28776;28954
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;front_preening;29040;29265
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;32894;32935
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;36810;36856
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;head_shake;45240;45286
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;feather_clapping;48018;48125
877_100ms_gopro_cut_day2DLC_resnet50_goprovrJul24shuffle1_1030000.h5;tail_shake;48125;48163
